"","pid","hid","sex","mastat","age","qfachi","lknbrd","paygu","region","wave","N","pay_lag","paych"
"12793",16723252,1560387,1,6,19,5,1,554.666687011719,12,1,2,NA,NA
"12794",16723252,2713551,1,6,20,5,1,676,12,2,2,554.666687011719,121.333312988281
"12795",16723287,1560387,2,6,17,5,1,385.666656494141,12,1,2,NA,NA
"12796",16723287,2713551,2,6,18,5,1,384.323944091797,12,2,2,385.666656494141,-1.34271240234375
"12797",16723317,1560387,1,6,16,5,1,411.666656494141,12,1,2,NA,NA
"12798",16723317,2713551,1,6,17,5,1,541.666687011719,12,2,2,411.666656494141,130.000030517578
"12799",16724348,1560476,1,1,50,4,1,693.333312988281,12,1,2,NA,NA
"12800",16724348,2713918,1,1,51,4,1,866.666687011719,12,2,2,693.333312988281,173.333374023438
"12801",16724372,1560476,2,1,47,7,1,600.4619140625,12,1,2,NA,NA
"12802",16724372,2713918,2,1,48,7,1,690.531188964844,12,2,2,600.4619140625,90.0692749023438
"12803",16724402,1560476,1,6,25,5,1,520.400329589844,12,1,2,NA,NA
"12804",16724402,2713918,1,6,25,5,1,663.218200683594,12,2,2,520.400329589844,142.81787109375
"12805",16725468,1560573,1,2,72,7,1,NA,12,1,2,NA,NA
"12806",16725468,2714124,1,2,73,7,2,NA,12,2,2,NA,NA
"12807",16725492,1560573,2,2,60,7,1,654.333312988281,12,1,2,NA,NA
"12808",16725492,2714124,2,2,61,7,1,671.666687011719,12,2,2,654.333312988281,17.3333740234375
"12809",16726588,1560662,1,6,48,7,1,NA,12,1,2,NA,NA
"12810",16726588,2714264,1,6,49,7,1,NA,12,2,2,NA,NA
"12811",16727703,1560751,2,1,71,7,1,NA,12,1,2,NA,NA
"12812",16727703,2714337,2,1,72,7,1,NA,12,2,2,NA,NA
"12813",16727738,1560751,1,1,70,7,1,NA,12,1,2,NA,NA
"12814",16727738,2714337,1,1,71,7,1,NA,12,2,2,NA,NA
"12815",16728858,1560859,1,1,65,7,1,NA,12,1,2,NA,NA
"12816",16728858,2714485,1,1,66,7,1,NA,12,2,2,NA,NA
"12817",16729943,1560948,1,1,36,5,1,1110.8544921875,12,1,2,NA,NA
"12818",16729943,2714639,1,1,37,5,1,1511.19458007812,12,2,2,1110.8544921875,400.340087890625
"12819",16729978,1560948,2,1,28,5,1,478.619323730469,12,1,2,NA,NA
"12820",16729978,2714639,2,1,29,5,1,733.276306152344,12,2,2,478.619323730469,254.656982421875
"12821",16731069,1561049,1,1,57,7,1,1083.33337402344,12,1,2,NA,NA
"12822",16731069,2714914,1,1,58,7,1,1080.27307128906,12,2,2,1083.33337402344,-3.060302734375
"12823",16731093,1561049,2,1,56,7,1,NA,12,1,2,NA,NA
"12824",16731093,2714914,2,1,57,7,1,NA,12,2,2,NA,NA
"12825",16733304,1561227,2,1,47,7,1,NA,12,1,2,NA,NA
"12826",16733304,2715058,2,1,48,7,1,NA,12,2,2,NA,NA
"12827",16733339,1561227,1,1,65,7,1,NA,12,1,2,NA,NA
"12828",16733339,2715058,1,1,66,7,1,NA,12,2,2,NA,NA
"12829",16733363,1561227,1,6,20,4,1,361.833343505859,12,1,2,NA,NA
"12830",16733363,2715058,1,6,21,4,1,NA,12,2,2,361.833343505859,NA
"12831",16735536,1561413,2,3,69,4,2,NA,12,1,2,NA,NA
"12832",16735536,2715481,2,3,69,4,2,NA,12,2,2,NA,NA
"12833",16736656,1561502,2,3,72,7,1,NA,12,1,2,NA,NA
"12834",16736656,2715554,2,3,73,7,1,NA,12,2,2,NA,NA
"12835",16737776,1561596,1,1,58,5,NA,1083.33337402344,12,1,2,NA,NA
"12836",16737776,2715627,1,1,59,5,1,NA,12,2,2,1083.33337402344,NA
"12837",16737806,1561596,2,1,55,7,2,NA,12,1,2,NA,NA
"12838",16737806,2715627,2,1,56,7,2,NA,12,2,2,NA,NA
"12839",16738896,1561693,1,1,78,7,1,NA,12,1,2,NA,NA
"12840",16738896,2715767,1,1,79,7,1,NA,12,2,2,NA,NA
"12841",16738926,1561693,2,1,68,7,1,NA,12,1,2,NA,NA
"12842",16738926,2715767,2,1,69,7,1,NA,12,2,2,NA,NA
"12843",16738969,1561693,1,6,40,7,1,810.333312988281,12,1,2,NA,NA
"12844",16738969,2715767,1,6,41,7,1,871,12,2,2,810.333312988281,60.6666870117188
"12845",16740017,1561782,2,6,27,7,1,86.6666641235352,12,1,2,NA,NA
"12846",16740017,2715996,2,6,28,7,1,NA,12,2,2,86.6666641235352,NA
"12847",16741137,1561871,2,3,65,7,1,NA,12,1,2,NA,NA
"12848",16741137,2716135,2,3,65,7,1,NA,12,2,2,NA,NA
"12849",16742257,1561979,2,3,84,7,1,NA,12,1,2,NA,NA
"12850",16742257,2716208,2,3,85,7,1,NA,12,2,2,NA,NA
"12851",16743377,1562061,2,1,59,7,1,NA,12,1,2,NA,NA
"12852",16743377,2716275,2,1,60,7,1,NA,12,2,2,NA,NA
"12853",16743407,1562061,1,1,58,7,1,715,12,1,2,NA,NA
"12854",16743407,2716275,1,1,59,7,1,780,12,2,2,715,65
"12855",16744497,1562169,2,2,25,7,1,NA,12,1,2,NA,NA
"12856",16744497,2716429,2,2,26,7,2,NA,12,2,2,NA,NA
"12857",16744527,1562169,1,2,27,6,1,NA,12,1,2,NA,NA
"12858",16744527,2716429,1,2,28,6,1,NA,12,2,2,NA,NA
"12859",16745612,1562258,2,1,36,4,1,1182.4853515625,12,1,2,NA,NA
"12860",16745612,2716704,2,1,37,4,1,1240.02099609375,12,2,2,1182.4853515625,57.53564453125
"12861",16745647,1562258,1,1,32,5,1,NA,12,1,2,NA,NA
"12862",16745647,2716704,1,1,33,5,1,NA,12,2,2,NA,NA
"12863",16748972,1562533,1,1,82,5,1,NA,12,1,2,NA,NA
"12864",16748972,2716984,1,1,83,5,2,NA,12,2,2,NA,NA
"12865",16749006,1562533,2,1,81,7,2,NA,12,1,2,NA,NA
"12866",16749006,2716984,2,1,82,7,1,NA,12,2,2,NA,NA
"12867",16751213,1562711,1,3,84,7,1,NA,12,1,2,NA,NA
"12868",16751213,2717131,1,3,85,7,1,NA,12,2,2,NA,NA
"12869",16752333,1562819,2,1,36,7,1,NA,12,1,2,NA,NA
"12870",16752333,2717204,2,1,37,7,1,615.333312988281,4,2,2,NA,NA
"12871",16752368,1562819,1,1,36,5,1,2083.33325195312,12,1,2,NA,NA
"12872",16752368,2717204,1,1,37,5,1,2005.775390625,4,2,2,2083.33325195312,-77.557861328125
"12873",16756819,1563181,1,1,38,2,1,NA,12,1,2,NA,NA
"12874",16756819,2717557,1,1,39,2,1,NA,12,2,2,NA,NA
"12875",16756843,1563181,2,1,36,5,1,NA,12,1,2,NA,NA
"12876",16756843,2717557,2,1,37,5,1,NA,12,2,2,NA,NA
"12877",16757939,1563289,2,3,74,7,1,NA,12,1,2,NA,NA
"12878",16757939,2717859,2,3,75,7,1,NA,12,2,2,NA,NA
"12879",16757963,1563289,2,6,31,5,1,901.333312988281,12,1,2,NA,NA
"12880",16757963,2717859,2,6,32,5,1,944.666687011719,12,2,2,901.333312988281,43.3333740234375
"12881",16760166,1563467,2,5,56,7,1,658.506530761719,12,1,2,NA,NA
"12882",16760166,2717999,2,5,57,7,1,693.333312988281,12,2,2,658.506530761719,34.8267822265625
"12883",16762401,1563653,1,2,26,3,1,1293.99536132812,12,1,2,NA,NA
"12884",16762401,2718065,1,1,27,3,1,1361.32641601562,12,2,2,1293.99536132812,67.3310546875
"12885",16762436,1563653,2,2,22,5,1,880.677429199219,12,1,2,NA,NA
"12886",16762436,2718065,2,1,23,5,1,1144.88073730469,12,2,2,880.677429199219,264.203308105469
"12887",16763521,1563742,2,2,42,5,1,430.331024169922,12,1,2,NA,NA
"12888",16763521,2718219,2,2,43,5,1,402.309478759766,12,2,2,430.331024169922,-28.0215454101562
"12889",16763556,1563742,1,2,42,7,1,615.333312988281,12,1,2,NA,NA
"12890",16763556,2718219,1,2,43,7,1,624,12,2,2,615.333312988281,8.66668701171875
"12891",16764641,1563831,1,4,59,7,2,1031.33337402344,12,1,2,NA,NA
"12892",16764641,2718359,1,4,60,7,2,953.333312988281,12,2,2,1031.33337402344,-78.0000610351562
"12893",16766881,1564021,2,6,24,5,1,177.66667175293,12,1,2,NA,NA
"12894",16766881,2718421,2,6,26,5,1,520,12,2,2,177.66667175293,342.33332824707
"12895",16766911,1564021,2,6,21,4,1,364,12,1,2,NA,NA
"12896",16766911,2718561,2,2,22,4,1,416,12,2,2,364,52
"12897",16768019,1564129,1,1,38,4,1,801.666687011719,12,1,2,NA,NA
"12898",16768019,2718634,1,1,38,4,1,823.333312988281,12,2,2,801.666687011719,21.6666259765625
"12899",16768043,1564129,2,1,37,7,1,330.254058837891,12,1,2,NA,NA
"12900",16768043,2718634,2,1,38,7,1,347.112243652344,12,2,2,330.254058837891,16.8581848144531
"12901",16768078,1564129,1,6,16,6,1,125.666664123535,12,1,2,NA,NA
"12902",16768078,2718634,1,6,17,6,1,151.66667175293,12,2,2,125.666664123535,26.0000076293945
"12903",16769139,1564218,2,1,46,7,1,520,12,1,2,NA,NA
"12904",16769139,2718928,2,1,47,5,1,606.666687011719,12,2,2,520,86.6666870117188
"12905",16769163,1564218,1,1,48,7,2,NA,12,1,2,NA,NA
"12906",16769163,2718928,1,1,49,7,1,650,12,2,2,NA,NA
"12907",16771362,1564404,1,1,26,2,1,NA,12,1,2,NA,NA
"12908",16771362,2719061,1,1,27,2,1,1200.923828125,12,2,2,NA,NA
"12909",16771397,1564404,2,1,23,2,1,986.759033203125,12,1,2,NA,NA
"12910",16771397,2719061,2,1,24,2,1,1150.88537597656,12,2,2,986.759033203125,164.126342773438
"12911",16772512,1564498,2,1,32,7,1,NA,12,1,2,NA,NA
"12912",16772512,2719207,2,1,32,7,2,NA,12,2,2,NA,NA
"12913",16773632,1564587,2,1,49,7,1,312,12,1,2,NA,NA
"12914",16773632,2719428,2,1,50,7,1,346.666656494141,12,2,2,312,34.6666564941406
"12915",16773667,1564587,2,6,18,5,1,381.333343505859,12,1,2,NA,NA
"12916",16773667,2719428,2,6,19,5,1,384.323944091797,12,2,2,381.333343505859,2.9906005859375
"12917",16774728,1564676,2,3,80,7,1,NA,12,1,2,NA,NA
"12918",16774728,2719649,2,3,81,7,1,NA,12,2,2,NA,NA
"12919",16775848,1564773,2,4,36,7,1,NA,12,1,2,NA,NA
"12920",16775848,2719711,2,4,37,7,1,NA,12,2,2,NA,NA
"12921",16776968,1564862,1,1,68,7,1,NA,12,1,2,NA,NA
"12922",16776968,2719851,1,1,69,7,1,NA,12,2,2,NA,NA
"12923",16776992,1564862,2,1,67,7,1,NA,12,1,2,NA,NA
"12924",16776992,2719851,2,1,68,7,2,NA,12,2,2,NA,NA
"12925",16778081,1564951,2,1,29,5,1,NA,12,1,2,NA,NA
"12926",16778081,2719991,2,1,30,5,1,NA,12,2,2,NA,NA
"12927",16778111,1564951,1,1,28,4,1,1050.80834960938,12,1,2,NA,NA
"12928",16778111,2719991,1,1,29,4,1,1200.923828125,12,2,2,1050.80834960938,150.115478515625
"12929",16779207,1565052,1,6,83,7,1,NA,12,1,2,NA,NA
"12930",16779207,2720299,1,6,84,7,1,NA,12,2,2,NA,NA
"12931",16780388,1565141,1,6,19,4,1,NA,12,1,2,NA,NA
"12932",16780388,2720507,1,6,19,4,1,NA,6,2,2,NA,NA
"12933",16782569,1565338,1,6,21,4,1,910,12,1,2,NA,NA
"12934",16782569,2720868,1,6,22,4,1,NA,12,2,2,910,NA
"12935",16783689,1565427,2,6,30,6,NA,NA,12,1,2,NA,NA
"12936",16783689,2720949,2,6,31,6,1,NA,12,2,2,NA,NA
"12937",16784804,1565516,1,1,23,2,1,NA,12,1,2,NA,NA
"12938",16784804,2721082,1,1,24,2,1,526.404907226562,12,2,2,NA,NA
"12939",16784839,1565516,2,1,22,2,1,NA,12,1,2,NA,NA
"12940",16784839,2721082,2,1,23,2,2,NA,12,2,2,NA,NA
"12941",16785916,1565613,2,3,68,7,1,NA,12,1,2,NA,NA
"12942",16785916,2721295,2,3,69,7,1,NA,12,2,2,NA,NA
"12943",16787048,1565702,2,3,69,7,1,NA,12,1,2,NA,NA
"12944",16787048,2721368,2,3,70,7,1,NA,12,2,2,NA,NA
"12945",16788168,1565796,2,4,39,4,1,900.69287109375,12,1,2,NA,NA
"12946",16788168,2721449,2,1,40,4,1,1284.98852539062,12,2,2,900.69287109375,384.295654296875
"12947",16789288,1565893,2,3,80,7,1,NA,12,1,2,NA,NA
"12948",16789288,2721589,2,3,81,7,1,NA,12,2,2,NA,NA
"12949",16790421,1565982,1,6,20,4,1,NA,12,1,2,NA,NA
"12950",16790421,2721791,1,6,21,4,1,NA,12,2,2,NA,NA
"12951",16790456,1565982,1,6,21,4,1,NA,12,1,2,NA,NA
"12952",16790456,2721651,1,6,22,4,1,NA,12,2,2,NA,NA
"12953",16790499,1565982,1,6,21,4,1,NA,12,1,2,NA,NA
"12954",16790499,2721724,1,6,22,2,1,NA,12,2,2,NA,NA
"12955",16791517,1566083,2,2,25,5,1,612.083312988281,13,1,2,NA,NA
"12956",16791517,2721937,2,1,26,5,1,708.545043945312,13,2,2,612.083312988281,96.4617309570312
"12957",16791541,1566083,1,2,30,4,1,667.333312988281,13,1,2,NA,NA
"12958",16791541,2721937,1,1,31,4,1,706.333312988281,13,2,2,667.333312988281,39
"12959",16792637,1566172,2,2,40,7,2,390,13,1,2,NA,NA
"12960",16792637,2722089,2,2,41,7,1,485.333343505859,13,2,2,390,95.3333435058594
"12961",16792661,1566172,1,2,44,7,2,823.333312988281,13,1,2,NA,NA
"12962",16792661,2722089,1,2,45,7,2,1724.66662597656,13,2,2,823.333312988281,901.333312988281
"12963",16793757,1566261,1,1,46,7,1,780,13,1,2,NA,NA
"12964",16793757,2722224,1,1,47,7,1,1061.66662597656,13,2,2,780,281.666625976562
"12965",16793781,1566261,2,1,45,7,1,NA,13,1,2,NA,NA
"12966",16793781,2722224,2,1,46,7,1,NA,13,2,2,NA,NA
"12967",16793811,1566261,1,6,23,5,1,1473.33337402344,13,1,2,NA,NA
"12968",16793811,2722224,1,6,24,5,1,934.051452636719,13,2,2,1473.33337402344,-539.281921386719
"12969",16794877,1566369,1,1,74,7,1,NA,13,1,2,NA,NA
"12970",16794877,2722437,1,1,75,7,1,NA,13,2,2,NA,NA
"12971",16794907,1566369,2,1,62,5,1,NA,13,1,2,NA,NA
"12972",16794907,2722437,2,1,63,5,1,NA,13,2,2,NA,NA
"12973",16797116,1566547,1,6,23,7,1,NA,13,1,2,NA,NA
"12974",16797116,2722585,1,6,24,7,2,NA,13,2,2,NA,NA
"12975",16798236,1566636,2,1,40,2,1,1894.45727539062,13,1,2,NA,NA
"12976",16798236,2722658,2,1,40,2,1,2212.7021484375,13,2,2,1894.45727539062,318.244873046875
"12977",16798279,1566636,1,1,42,3,1,NA,13,1,2,NA,NA
"12978",16798279,2722658,1,1,43,3,1,NA,13,2,2,NA,NA
"12979",16799356,1566733,1,1,64,7,1,NA,13,1,2,NA,NA
"12980",16799356,2722879,1,1,65,7,1,NA,13,2,2,NA,NA
"12981",16799399,1566733,2,1,57,7,1,699.833312988281,13,1,2,NA,NA
"12982",16799399,2722879,2,1,58,7,1,692.53271484375,13,2,2,699.833312988281,-7.30059814453125
"12983",16801598,1566911,2,1,58,4,1,476.666656494141,13,1,2,NA,NA
"12984",16801598,2723158,2,1,59,4,1,563.333312988281,13,2,2,476.666656494141,86.6666564941406
"12985",16801628,1566911,1,1,62,7,1,760.528015136719,13,1,2,NA,NA
"12986",16801628,2723158,1,1,63,7,1,NA,13,2,2,760.528015136719,NA
"12987",16802713,1567012,1,1,66,7,1,NA,13,1,2,NA,NA
"12988",16802713,2723301,1,1,67,7,1,NA,13,2,2,NA,NA
"12989",16802748,1567012,2,1,67,7,1,NA,13,1,2,NA,NA
"12990",16802748,2723301,2,1,68,NA,NA,NA,13,2,2,NA,NA
"12991",16803833,1567101,2,5,24,5,1,NA,13,1,2,NA,NA
"12992",16803833,2723441,2,2,25,5,2,NA,13,2,2,NA,NA
"12993",16804953,1567209,1,1,58,7,1,NA,13,1,2,NA,NA
"12994",16804953,2723654,1,1,59,7,1,NA,13,2,2,NA,NA
"12995",16804988,1567209,2,1,56,4,1,117,13,1,2,NA,NA
"12996",16804988,2723654,2,1,57,4,1,95.3333358764648,13,2,2,117,-21.6666641235352
"12997",16806077,1567292,2,4,25,5,1,NA,13,1,2,NA,NA
"12998",16806077,2723794,2,4,26,5,1,NA,13,2,2,NA,NA
"12999",16808312,1567489,1,1,25,7,2,1701.30871582031,13,1,2,NA,NA
"13000",16808312,2724081,1,1,26,7,2,1781.37036132812,13,2,2,1701.30871582031,80.0616455078125
"13001",16808347,1567489,2,1,29,6,2,NA,13,1,2,NA,NA
"13002",16808347,2724081,2,1,30,6,2,NA,13,2,2,NA,NA
"13003",16809432,1567578,1,6,38,7,1,850.654357910156,13,1,2,NA,NA
"13004",16809432,2724294,1,6,38,7,1,NA,13,2,2,850.654357910156,NA
"13005",16810546,1567667,2,1,51,7,2,307.666656494141,13,1,2,NA,NA
"13006",16810546,2724367,2,1,52,7,1,524.333312988281,13,2,2,307.666656494141,216.666656494141
"13007",16811666,1567756,1,1,47,1,1,1901.46264648438,13,1,2,NA,NA
"13008",16811666,2724596,1,1,48,1,1,2201.69360351562,13,2,2,1901.46264648438,300.23095703125
"13009",16811704,1567756,2,1,43,1,1,1901.46264648438,13,1,2,NA,NA
"13010",16811704,2724596,2,1,44,1,1,2145.93920898438,13,2,2,1901.46264648438,244.4765625
"13011",16811739,1567756,2,6,18,4,1,78,13,1,2,NA,NA
"13012",16811739,2724669,2,6,19,4,2,NA,13,2,2,78,NA
"13013",16813901,1567942,2,1,41,7,1,299,13,1,2,NA,NA
"13014",16813901,2724944,2,1,42,7,1,NA,13,2,2,299,NA
"13015",16813936,1567942,1,1,41,4,1,992.333312988281,13,1,2,NA,NA
"13016",16813936,2724944,1,1,42,4,1,1083.33337402344,13,2,2,992.333312988281,91.0000610351562
"13017",16813979,1567942,2,6,21,5,1,580.446533203125,13,1,2,NA,NA
"13018",16813979,2724944,2,6,21,5,1,625.481140136719,13,2,2,580.446533203125,45.0346069335938
"13019",16815025,1568043,2,6,22,5,2,NA,13,1,2,NA,NA
"13020",16815025,2725231,2,6,23,5,1,NA,13,2,2,NA,NA
"13021",16816188,1568132,2,1,65,5,1,NA,13,1,2,NA,NA
"13022",16816188,2725371,2,1,66,5,1,NA,13,2,2,NA,NA
"13023",16817273,1568221,1,6,22,4,1,NA,13,1,2,NA,NA
"13024",16817273,2725517,1,6,23,4,1,NA,13,2,2,NA,NA
"13025",16817303,1568221,1,4,40,6,1,975,13,1,2,NA,NA
"13026",16817303,2725517,1,2,41,6,1,1733.33337402344,13,2,2,975,758.333374023438
"13027",16817338,1568221,1,6,20,6,1,953.333312988281,13,1,2,NA,NA
"13028",16817338,2725584,1,6,21,6,1,NA,13,2,2,953.333312988281,NA
"13029",16818393,1568329,2,1,28,7,1,NA,13,1,2,NA,NA
"13030",16818393,2725738,2,1,28,7,1,NA,13,2,2,NA,NA
"13031",16818423,1568329,1,1,34,5,1,NA,13,1,2,NA,NA
"13032",16818423,2725738,1,1,35,5,1,NA,13,2,2,NA,NA
"13033",16819519,1568418,2,1,33,6,1,632.666687011719,13,1,2,NA,NA
"13034",16819519,2726092,2,1,34,6,1,674.518981933594,13,2,2,632.666687011719,41.852294921875
"13035",16819543,1568418,1,1,37,4,1,910,13,1,2,NA,NA
"13036",16819543,2726092,1,1,38,4,1,1334.66662597656,13,2,2,910,424.666625976562
"13037",16821742,1568604,2,4,35,6,1,303.333343505859,13,1,2,NA,NA
"13038",16821742,2726734,2,4,36,6,1,189.58332824707,13,2,2,303.333343505859,-113.750015258789
"13039",16823982,1568787,2,3,80,7,1,NA,13,1,2,NA,NA
"13040",16823982,2726874,2,3,80,7,1,NA,13,2,2,NA,NA
"13041",16825101,1568876,1,1,63,7,1,NA,13,1,2,NA,NA
"13042",16825101,2726947,1,1,64,7,1,NA,13,2,2,NA,NA
"13043",16825136,1568876,2,1,66,7,1,NA,13,1,2,NA,NA
"13044",16825136,2726947,2,1,67,7,1,NA,13,2,2,NA,NA
"13045",16826221,1568973,1,1,46,4,1,888.333312988281,13,1,2,NA,NA
"13046",16826221,2727099,1,1,47,NA,NA,NA,13,2,2,888.333312988281,NA
"13047",16826256,1568973,2,1,44,7,1,518.358764648438,13,1,2,NA,NA
"13048",16826256,2727099,2,1,45,7,1,533.150268554688,13,2,2,518.358764648438,14.79150390625
"13049",16826299,1568973,1,6,21,5,1,650,13,1,2,NA,NA
"13050",16826299,2727099,1,6,22,NA,NA,NA,13,2,2,650,NA
"13051",16826329,1568973,1,6,16,6,1,78,13,1,2,NA,NA
"13052",16826329,2727099,1,6,17,NA,NA,NA,13,2,2,78,NA
"13053",16828461,1569163,1,4,60,7,1,520,13,1,2,NA,NA
"13054",16828461,2727374,1,4,61,7,1,598,13,2,2,520,78
"13055",16829611,1569252,2,1,46,5,1,NA,13,1,2,NA,NA
"13056",16829611,2727447,2,1,47,5,1,NA,13,2,2,NA,NA
"13057",16831829,1569449,2,2,27,5,1,212.33332824707,13,1,2,NA,NA
"13058",16831829,2727668,2,2,28,5,1,416,13,2,2,212.33332824707,203.66667175293
"13059",16832949,1569538,2,1,36,4,1,1205.92761230469,13,1,2,NA,NA
"13060",16832949,2727889,2,1,37,4,1,1253.96459960938,13,2,2,1205.92761230469,48.0369873046875
"13061",16832973,1569538,1,1,33,3,1,833.641296386719,13,1,2,NA,NA
"13062",16832973,2727889,1,1,34,3,1,800.615844726562,13,2,2,833.641296386719,-33.0254516601562
"13063",16834062,1569627,2,3,73,7,1,NA,13,1,2,NA,NA
"13064",16834062,2728028,2,3,74,7,1,NA,13,2,2,NA,NA
"13065",16834097,1569627,2,3,81,7,1,NA,13,1,2,NA,NA
"13066",16834097,2728028,2,3,82,7,1,NA,13,2,2,NA,NA
"13067",16835182,1569716,2,3,77,5,1,NA,13,1,2,NA,NA
"13068",16835182,2728168,2,3,77,5,1,NA,13,2,2,NA,NA
"13069",16836308,1569813,1,1,44,2,1,650,13,1,2,NA,NA
"13070",16836308,2728249,1,1,45,2,1,811.121948242188,13,2,2,650,161.121948242188
"13071",16836332,1569813,2,1,43,2,1,NA,13,1,2,NA,NA
"13072",16836332,2728249,2,1,44,2,1,NA,13,2,2,NA,NA
"13073",16838548,1569996,2,1,44,2,1,1011.7783203125,13,1,2,NA,NA
"13074",16838548,2728591,2,1,45,2,1,1139.87683105469,13,2,2,1011.7783203125,128.098510742188
"13075",16838572,1569996,1,1,39,7,1,950.731323242188,13,1,2,NA,NA
"13076",16838572,2728591,1,1,40,7,1,1125.86608886719,13,2,2,950.731323242188,175.134765625
"13077",16841891,1570277,2,5,27,5,1,NA,13,1,2,NA,NA
"13078",16841891,2728885,2,5,28,5,1,NA,13,2,2,NA,NA
"13079",16843029,1570366,2,3,73,7,1,NA,13,1,2,NA,NA
"13080",16843029,2729164,2,3,74,7,1,NA,13,2,2,NA,NA
"13081",16845269,1570552,2,3,78,7,1,NA,13,1,2,NA,NA
"13082",16845269,2729237,2,3,79,7,1,NA,13,2,2,NA,NA
"13083",16846389,1570641,1,1,56,4,1,1788.37573242188,13,1,2,NA,NA
"13084",16846389,2729318,1,1,57,4,1,1788.37573242188,13,2,2,1788.37573242188,0
"13085",16846419,1570641,2,1,52,7,1,476.666656494141,13,1,2,NA,NA
"13086",16846419,2729318,2,1,53,7,1,NA,13,2,2,476.666656494141,NA
"13087",16847504,1570749,2,6,70,7,1,NA,13,1,2,NA,NA
"13088",16847504,2729601,2,6,71,7,1,NA,13,2,2,NA,NA
"13089",16848659,1570838,1,1,44,7,1,NA,13,1,2,NA,NA
"13090",16848659,2729679,1,2,45,7,1,NA,13,2,2,NA,NA
"13091",16849736,1570927,1,1,31,7,1,NA,13,1,2,NA,NA
"13092",16849736,2729814,1,1,32,7,1,NA,13,2,2,NA,NA
"13093",16849779,1570927,2,1,26,3,1,173.33332824707,13,1,2,NA,NA
"13094",16849779,2729814,2,1,27,3,1,173.33332824707,13,2,2,173.33332824707,0
"13095",16850858,1571028,2,3,67,7,1,NA,13,1,2,NA,NA
"13096",16850858,2730189,2,3,68,7,1,NA,13,2,2,NA,NA
"13097",16853091,1571206,2,3,81,5,1,NA,13,1,2,NA,NA
"13098",16853091,2730251,2,3,82,5,1,NA,13,2,2,NA,NA
"13099",16857577,1571583,1,1,44,7,1,NA,13,1,2,NA,NA
"13100",16857577,2730464,1,1,45,7,1,NA,13,2,2,NA,NA
"13101",16857607,1571583,2,1,42,7,1,NA,13,1,2,NA,NA
"13102",16857607,2730464,2,1,43,7,1,NA,13,2,2,NA,NA
"13103",16857631,1571583,1,6,16,6,1,118.090843200684,13,1,2,NA,NA
"13104",16857631,2730464,1,6,17,6,1,173.33332824707,13,2,2,118.090843200684,55.2424850463867
"13105",16858697,1571672,1,1,72,1,1,NA,13,1,2,NA,NA
"13106",16858697,2730758,1,1,73,1,1,NA,13,2,2,NA,NA
"13107",16858727,1571672,2,1,72,5,1,NA,13,1,2,NA,NA
"13108",16858727,2730758,2,1,73,5,1,NA,13,2,2,NA,NA
"13109",16859812,1571761,2,1,45,2,1,990.762145996094,13,1,2,NA,NA
"13110",16859812,2730901,2,1,47,2,1,996.666687011719,13,2,2,990.762145996094,5.904541015625
"13111",16859847,1571761,1,1,45,3,1,4185.41845703125,13,1,2,NA,NA
"13112",16859847,2730901,1,1,46,NA,NA,NA,13,2,2,4185.41845703125,NA
"13113",16862058,1571958,1,1,44,4,1,1309.00695800781,13,1,2,NA,NA
"13114",16862058,2731258,1,1,45,4,1,1401.07775878906,13,2,2,1309.00695800781,92.07080078125
"13115",16862082,1571958,2,1,27,3,1,814.666687011719,13,1,2,NA,NA
"13116",16862082,2731258,2,1,28,3,1,NA,13,2,2,814.666687011719,NA
"13117",16865413,1572237,1,1,41,4,1,780.600463867188,13,1,2,NA,NA
"13118",16865413,2731401,1,1,42,4,1,950.731323242188,13,2,2,780.600463867188,170.130859375
"13119",16865448,1572237,2,1,30,6,1,NA,13,1,2,NA,NA
"13120",16865448,2731401,2,1,31,6,1,NA,13,2,2,NA,NA
"13121",16868773,1572512,1,2,23,4,1,719.333312988281,13,1,2,NA,NA
"13122",16868773,2731614,1,2,24,4,2,838.660400390625,13,2,2,719.333312988281,119.327087402344
"13123",16868803,1572512,2,2,21,5,1,476.666656494141,13,1,2,NA,NA
"13124",16868803,2731614,2,2,22,5,1,650,13,2,2,476.666656494141,173.333343505859
"13125",16869893,1572601,1,1,41,1,1,2275,13,1,2,NA,NA
"13126",16869893,2731754,1,1,42,1,1,2500.33325195312,13,2,2,2275,225.333251953125
"13127",16869923,1572601,2,1,39,3,1,650,13,1,2,NA,NA
"13128",16869923,2731754,2,1,40,3,1,775.666687011719,13,2,2,650,125.666687011719
"13129",16871006,1572709,1,1,49,5,1,1200.923828125,13,1,2,NA,NA
"13130",16871006,2732173,1,1,50,5,1,1200.923828125,13,2,2,1200.923828125,0
"13131",16871049,1572709,2,1,46,3,1,1667.28259277344,13,1,2,NA,NA
"13132",16871049,2732173,2,1,47,3,1,2079.599609375,13,2,2,1667.28259277344,412.317016601562
"13133",16872126,1572792,1,1,48,1,1,3335.56591796875,13,1,2,NA,NA
"13134",16872126,2732319,1,1,49,1,1,3602.771484375,13,2,2,3335.56591796875,267.20556640625
"13135",16872169,1572792,2,1,39,5,1,21.6666660308838,13,1,2,NA,NA
"13136",16872169,2732319,2,1,40,5,1,NA,13,2,2,21.6666660308838,NA
"13137",16873246,1572881,2,3,69,3,1,NA,13,1,2,NA,NA
